pathway	transcriptome_pval	transcriptome_padj	proteome_pval	proteome_padj	ES_transcriptome	NES_transcriptome	ES_proteome	NES_proteome	combined_pval	combined_padj	log10combp
(KEGG) Biosynthesis of unsaturated fatty acids	0.769944341372913	0.877570969736868	0.308163265306122	0.478028870084619	0.508655358007801	0.772436729863872	0.779723628403338	1.15244580460339	0.783290045779487	0.976808762972066	0.106077392531196
(KEGG) Viral myocarditis	0.607879924953096	0.740635310862393	0.538175046554935	0.684558659217877	0.356779271013723	0.897287551956048	0.356916369999191	0.936903083028421	0.786999622834106	0.977601093989241	0.104025475774488
(KEGG) Thyroid cancer	0.568592057761733	0.709067742620514	0.585009140767825	0.724800477150729	0.338157300367911	0.900506401713553	0.338020144970846	0.912136127661887	0.791499517451365	0.979365161671338	0.101549345575186
(KEGG) Longevity regulating pathway - multiple species	0.575862068965517	0.715328663793103	0.588126159554731	0.724899685032575	0.298605270338445	0.912470856172428	0.298742746280155	0.91225808646967	0.795264657069877	0.980209926155895	0.0994883179126344
(KEGG) Basal cell carcinoma	0.563327032136106	0.705267701650715	0.614314115308151	0.751353417953816	0.40652791080687	0.910813323294372	0.40652791080687	0.901648051442146	0.805522920555711	0.985902242697163	0.0939220975424102
(KEGG) Wnt signaling pathway	0.595278246205734	0.733715047648927	0.581722319859402	0.724800477150729	0.270882608579885	0.893373714350035	0.270882608579885	0.916237617268584	0.806083594658058	0.985902242697163	0.0936199174800681
(KEGG) Phosphonate and phosphinate metabolism	0.598752598752599	0.735147978391222	0.677165354330709	0.806650922016269	-0.537915820072117	-0.917651565464465	-0.537915820072117	-0.87408118252849	0.854623946352155	0.999934792375066	0.0682249425240856
(KEGG) Thyroid hormone synthesis	0.677298311444653	0.803659936714178	0.638733705772812	0.778227273700208	0.331676366513297	0.834154613592856	0.331676366513297	0.87064824276532	0.874146046318677	0.999934792375066	0.0584160023638515
(KEGG) Amino sugar and nucleotide sugar metabolism	0.62962962962963	0.76420695504665	0.693965517241379	0.817337164750958	-0.270748394172997	-0.878259540021912	-0.270336079714503	-0.871978903578573	0.874755996782324	0.999934792375066	0.0581130715823575
(KEGG) N-Glycan biosynthesis	0.674176776429809	0.803659936714178	0.675182481751825	0.806650922016269	0.286387873824849	0.851700048242841	0.28652527420957	0.858009369226347	0.88810234467387	0.999934792375066	0.0515369833588501
(KEGG) Regulation of lipolysis in adipocytes	0.676211453744493	0.803659936714178	0.677282377919321	0.806650922016269	-0.309731931318477	-0.85356515029281	-0.3095948135343	-0.853221724937442	0.88810234467387	0.999934792375066	0.0515369833588501
(KEGG) Pentose phosphate pathway	0.684587813620072	0.809289683015549	0.673357664233577	0.806650922016269	0.307095886959847	0.837160576842521	0.307095886959847	0.847067740238406	0.890839307570931	0.999934792375066	0.0502006283190466
(KEGG) Salivary secretion	0.694756554307116	0.815249388448941	0.666015625	0.806650922016269	0.352616215141585	0.839636213297192	0.352616215141585	0.84337559732038	0.893737003081622	0.999934792375066	0.0487902607499958
(KEGG) mRNA surveillance pathway	0.665859564164649	0.802058111380145	0.699300699300699	0.82058163238975	-0.251862050838343	-0.881569146138291	-0.251724290816302	-0.879937380707061	0.894196776740987	0.999934792375066	0.0485668999411765
(KEGG) Vibrio cholerae infection	0.691287878787879	0.814183501683502	0.6841046277666	0.811736088170816	0.383832016279091	0.833448467162711	0.383695067497935	0.829460004313558	0.895631404049595	0.999934792375066	0.0478706869037079
(KEGG) MicroRNAs in cancer	0.668852459016393	0.802622950819672	0.713028169014085	0.833613815244408	0.249873197358348	0.861201151630125	0.24416062938338	0.85652592976319	0.900888686289086	0.999934792375066	0.0453288670863208
(KEGG) Selenocompound metabolism	0.657355679702048	0.794825498651146	0.724409448818898	0.84073797344675	0.354006427413295	0.824535308187336	0.354143413714665	0.811489766091932	0.90103690520267	0.999934792375066	0.0452574205662955
(KEGG) Gastric acid secretion	0.720450281425891	0.839205822320269	0.675977653631285	0.806650922016269	0.32034479224394	0.805656095427635	0.31979639630207	0.839463400452795	0.905403460917641	0.999934792375066	0.0431578497407435
(KEGG) Cortisol synthesis and secretion	0.714548802946593	0.83539161520962	0.692307692307692	0.817337164750958	0.321516209661621	0.80214406867673	0.321653289853533	0.826037088804605	0.908246971240169	0.999934792375066	0.041796041718344
(KEGG) Renin-angiotensin system	0.742690058479532	0.858819776714513	0.719123505976096	0.837660347620507	0.395450121364927	0.801918991153821	0.394765564957479	0.804417308017462	0.927384243368139	0.999934792375066	0.0327402872157189
(KEGG) Drug metabolism - other enzymes	0.732101616628176	0.849665379882335	0.747300215982721	0.86415079520911	-0.265178813054215	-0.836960416216696	-0.265178813054215	-0.827405141339101	0.93436061541032	0.999934792375066	0.0294854759577615
(KEGG) Hedgehog signaling pathway	0.755474452554745	0.867295580911223	0.753295668549906	0.865426270480422	0.296920428112501	0.767106037799179	0.296920428112501	0.780755306868997	0.941661591231728	0.999934792375066	0.0261051433493315
(KEGG) Protein processing in endoplasmic reticulum	0.787081339712919	0.883311810141078	0.753846153846154	0.865426270480422	-0.246396502820939	-0.825247412371635	-0.246396502820939	-0.823365425555506	0.947815988152596	0.999934792375066	0.023275969715659
(KEGG) Aldosterone synthesis and secretion	0.772972972972973	0.877876447876448	0.765027322404372	0.871966625536165	0.282267652849939	0.773226437673947	0.282267652849939	0.784467143164147	0.948074957674615	0.999934792375066	0.0231573246687581
(KEGG) Thermogenesis	0.780821917808219	0.883311810141078	0.76274165202109	0.871966625536165	0.253873212396796	0.806273055395294	0.253597806172615	0.827500452177028	0.950092469859409	0.999934792375066	0.0222341239792248
(KEGG) Peroxisome	0.74639175257732	0.85997310623039	0.793172690763052	0.897611799511212	-0.421304331913776	-0.775603494724463	-0.421304331913776	-0.7394045895582	0.951590008959184	0.999934792375066	0.0215501264042895
(KEGG) Staphylococcus aureus infection	0.76278118609407	0.872533874740698	0.812	0.899707317073171	-0.340174134062703	-0.745327781711017	-0.339763400218234	-0.719416903545761	0.956369111172338	0.999934792375066	0.0193744591811478
(KEGG) Complement and coagulation cascades	0.813996316758748	0.895677608059799	0.776735459662289	0.882149557759314	0.296464997753933	0.739644323901608	0.296464997753933	0.761351092627204	0.957964078984546	0.999934792375066	0.018650775463498
(KEGG) Aldosterone-regulated sodium reabsorption	0.789247311827957	0.883311810141078	0.807692307692308	0.899618563254927	-0.314544778681492	-0.768551633369357	-0.314544778681492	-0.755818809562344	0.959709315878554	0.999934792375066	0.0178602894881825
(KEGG) Morphine addiction	0.794594594594595	0.883311810141078	0.797814207650273	0.899618563254927	0.27465054971925	0.752360619505724	0.274101702298833	0.761772655023659	0.959709315878554	0.999934792375066	0.0178602894881825
(KEGG) Thyroid hormone signaling pathway	0.793450881612091	0.883311810141078	0.809090909090909	0.899618563254927	-0.225821834642637	-0.847365497113327	-0.225821834642637	-0.844518435463041	0.959709315878554	0.999934792375066	0.0178602894881825
(KEGG) TGF-beta signaling pathway	0.797202797202797	0.883311810141078	0.821120689655172	0.906654094827586	-0.258596753348437	-0.773759262682103	-0.258596753348437	-0.776406347033527	0.962162212236257	0.999934792375066	0.016751703492002
(KEGG) Proximal tubule bicarbonate reclamation	0.795066413662239	0.883311810141078	0.828629032258065	0.908634593993326	0.390417774248002	0.730932396482985	0.390417774248002	0.718401719922305	0.962853798044652	0.999934792375066	0.0164396521514767
(KEGG) Viral carcinogenesis	0.808421052631579	0.892631578947368	0.824110671936759	0.906806898532489	-0.367599074894878	-0.724317277112689	-0.368557191511358	-0.705793412204945	0.964976063830017	0.999934792375066	0.0154834591696461
(KEGG) Endocrine and other factor-regulated calcium reabsorption	0.823970037453184	0.901833966359197	0.8046875	0.899618563254927	0.3099712647466	0.738091692290082	0.309697217062303	0.740723382001884	0.965490261353845	0.999934792375066	0.0152521024766288
(KEGG) Aminoacyl-tRNA biosynthesis	0.832358674463938	0.906472803012096	0.804780876494024	0.899618563254927	0.358570646221249	0.727132438049671	0.356243154435925	0.725919848966216	0.966937515798995	0.999934792375066	0.0146015894335187
(KEGG) Fanconi anemia pathway	0.47136563876652	0.631648112623295	0.966029723991507	0.988919073491564	-0.355992283625247	-0.981050309479467	-0.21020156314274	-0.579300855339829	0.968223977957406	0.999934792375066	0.0140241663081809
(KEGG) Thiamine metabolism	0.859649122807018	0.915057171374039	0.832669322709163	0.909927301104859	0.342559480162724	0.694663973787904	0.342696391444213	0.698315489352638	0.972463190789248	0.999934792375066	0.0121268283977886
(KEGG) Riboflavin metabolism	0.825263157894737	0.901833966359197	0.849802371541502	0.925469705993827	-0.36041907614039	-0.710169806396093	-0.36041907614039	-0.69020878016171	0.973436525411903	0.999934792375066	0.0116923621327507
(KEGG) Arachidonic acid metabolism	0.845437616387337	0.915057171374039	0.857421875	0.92741549744898	0.300289485847685	0.71289321044832	0.300289485847685	0.704015157539938	0.977286248472447	0.999934792375066	0.00997821220335882
(KEGG) Citrate cycle (TCA cycle)	0.860383944153578	0.915057171374039	0.856877323420074	0.92741549744898	0.252422707184209	0.711620158856729	0.252285438824566	0.71888868025109	0.977286248472447	0.999934792375066	0.00997821220335882
(KEGG) Amphetamine addiction	0.847775175644028	0.915057171374039	0.864332603938731	0.928092399403875	-0.2513803176057	-0.734554874280041	-0.2513803176057	-0.736213420354968	0.977473200773753	0.999934792375066	0.00989514075115036
(KEGG) Pentose and glucuronate interconversions	0.849162011173184	0.915057171374039	0.862204724409449	0.928092399403875	0.305013184112688	0.710422524249657	0.305150170414058	0.699225880879238	0.977473200773753	0.999934792375066	0.00989514075115036
(KEGG) Insulin secretion	0.86480686695279	0.916695278969957	0.866803278688525	0.928092399403875	-0.270647190755608	-0.716288665753528	-0.270647190755608	-0.69805685632337	0.977871880431036	0.999934792375066	0.00971804221312855
(KEGG) Biosynthesis of nucleotide sugars	0.855813953488372	0.915057171374039	0.87152034261242	0.929793022041016	-0.241535589789971	-0.744827835557494	-0.241535589789971	-0.746861199371859	0.977943080694776	0.999934792375066	0.00968642175589675
(KEGG) Graft-versus-host disease	0.856866537717602	0.915057171374039	0.874239350912779	0.929793022041016	0.34033126986569	0.670306510672473	0.340194377326333	0.65575391880773	0.977943080694776	0.999934792375066	0.00968642175589675
(KEGG) Ether lipid metabolism	0.87741935483871	0.926009555148628	0.888663967611336	0.940594119540593	-0.281529270842679	-0.687882284533232	-0.281529270842679	-0.676485933854061	0.983244330040869	0.999934792375066	0.00733854930577038
(KEGG) Glycerophospholipid metabolism	0.895547945205479	0.929360224267668	0.890310786106033	0.940594119540593	0.231032273106491	0.725095937405914	0.231032273106491	0.728519369936699	0.983948094072089	0.999934792375066	0.00702781117500717
(KEGG) Ascorbate and aldarate metabolism	0.879417879417879	0.926009555148628	0.915354330708661	0.963849924388591	-0.362205801860974	-0.617900996206942	-0.364942528735632	-0.593009882158538	0.989099018267849	0.999934792375066	0.00476022919680178
(KEGG) Caffeine metabolism	0.891566265060241	0.929360224267668	0.921529175050302	0.967149431240911	0.546374829001368	0.730303954532461	0.537482900136799	0.722790719065468	0.990398949637657	0.999934792375066	0.00418982891241799
(KEGG) D-Amino acid metabolism	0.893970893970894	0.929360224267668	0.929133858267717	0.969930115603161	-0.351943076081007	-0.60039341225699	-0.354679802955665	-0.576333563762628	0.991091048814998	0.999934792375066	0.00388644623967471
(KEGG) Fat digestion and absorption	0.896049896049896	0.929360224267668	0.93503937007874	0.971707580670063	-0.349837057885595	-0.596800673724672	-0.350521239604259	-0.569576145898753	0.991536423878735	0.999934792375066	0.00369132745061734
(KEGG) Sulfur relay system	0.937621832358674	0.964931206116694	0.930278884462151	0.969930115603161	0.285595380761533	0.579148537944519	0.284226267946637	0.579170397889468	0.99546999955761	0.999934792375066	0.00197182375601949
(KEGG) Biotin metabolism	0.936920222634508	0.964931206116694	0.963265306122449	0.988919073491564	0.355462655225884	0.539800489012445	0.355599472847994	0.525582534214108	0.99812314644922	0.999934792375066	0.000815873017252186
(KEGG) Olfactory transduction	0.950757575757576	0.974949525162641	0.953722334004024	0.987894795482996	0.262681950047496	0.570384593606199	0.262681950047496	0.567857629341723	0.998553821843016	0.999934792375066	0.000628521780283874
(KEGG) Synaptic vesicle cycle	0.953488372093023	0.974949525162641	0.959919839679359	0.988919073491564	-0.2361320367073	-0.563225779100364	-0.235995069168607	-0.560774251081684	0.998662716882444	0.999934792375066	0.000581163355335854
(KEGG) Circadian entrainment	0.897212543554007	0.929360224267668	0.99063670411985	0.997959183673469	0.242513898110869	0.695316044367667	0.184824483494234	0.533754242121264	0.998932716256293	0.999934792375066	0.000463762967901239
(KEGG) Antigen processing and presentation	0.966666666666667	0.982108626198083	0.970260223048327	0.988919073491564	0.206753352385523	0.620841942551226	0.206753352385523	0.622525562102649	0.999039092625494	0.999934792375066	0.000417517400284146
(KEGG) Ferroptosis	0.96319018404908	0.98171307220387	0.974	0.98955910543131	-0.247931508034163	-0.543222492234839	-0.247794596752673	-0.524681650220934	0.999069924413198	0.999934792375066	0.000404114652832192
(KEGG) Oxidative phosphorylation	0.985981308411215	0.993848873073749	0.968164794007491	0.988919073491564	-0.181980435110979	-0.557148659230061	0.20879659408752	0.602983250528938	0.99964759751468	0.999934792375066	0.000153073428096234
(KEGG) Cholesterol metabolism	0.989316239316239	0.993848873073749	0.989795918367347	0.997959183673469	-0.192962860410668	-0.498014147933376	-0.190975717357689	-0.482356718748544	0.999927883702543	0.999934792375066	3.1320839425719e-05
(KEGG) Systemic lupus erythematosus	0.990723562152134	0.993848873073749	0.993877551020408	0.997959183673469	0.303247255863444	0.460506932585499	0.303520891107663	0.448609436503528	0.999927883702543	0.999934792375066	3.1320839425719e-05
(KEGG) Vasopressin-regulated water reabsorption	0.989775051124744	0.993848873073749	0.996039603960396	0.997959183673469	-0.197707889841263	-0.453401794648474	-0.197434029783752	-0.435647320180729	0.999927883702543	0.999934792375066	3.1320839425719e-05
(KEGG) Neuroactive ligand-receptor interaction	0.99443413729128	0.99443413729128	0.997959183673469	0.997959183673469	0.29178756667721	0.443104412979807	0.292198019543539	0.431874024936151	0.999934792375066	0.999934792375066	2.83202350444265e-05
