protein	pearson_coef	pearson_p	pearson_padj	spearman_coef	spearman_p	spearman_padj
KRT78	-0.0541754169846813	0.660819582796977	0.660819582796977	-0.121502462113983	0.323631765337172	0.323631765337172
KRT9	-0.0469978579939059	0.703515299744645	0.703515299744645	-0.104210405771653	0.397711757083412	0.397711757083412
KRTCAP2	0.011291447620852	0.92718408107575	0.92718408107575	-0.00286292323548498	0.981514177758709	0.981514177758709
KSR1	-0.197118146502285	0.107137569778663	0.107137569778663	-0.173645837309616	0.156729660858406	0.156729660858406
KSR2	0.131143555686727	0.286423685663598	0.286423685663598	0.0251555521624613	0.838647088712205	0.838647088712205
KTI12	-0.0435407584068669	0.724420651003741	0.724420651003741	0.00622208649845402	0.959837220039246	0.959837220039246
KTN1	0.0206870245295967	0.867020116255128	0.867020116255128	0.0340115280375616	0.783050346630772	0.783050346630772
KXD1	0.206242742641737	0.091529518003621	0.091529518003621	0.160018322708707	0.192404645313969	0.192404645313969
KYAT1	0.0905680118376438	0.462639126239676	0.462639126239676	0.180478680764973	0.140805741703113	0.140805741703113
KYAT3	0.0700758053773616	0.570140038610463	0.570140038610463	0.0603122494942169	0.625144759507637	0.625144759507637
KYNU	0.302249590982031	0.0122418283849962	0.0122418283849962	0.318051685307478	0.00821479072576823	0.00821479072576823
L1CAM	-0.00919626855384052	0.940668266225187	0.940668266225187	0.00584036340038936	0.962299343188738	0.962299343188738
L2HGDH	0.217234244149114	0.075163657948041	0.075163657948041	0.173340458831164	0.15747126149455	0.15747126149455
L3MBTL2	-0.0359780479029834	0.770839900595577	0.770839900595577	-0.013093102263618	0.915605140367631	0.915605140367631
L3MBTL3	0.00708878905041934	0.954248393287581	0.954248393287581	0.0877199679352597	0.476886336481714	0.476886336481714
L3MBTL4	-0.116715409138337	0.343200310803309	0.343200310803309	-0.151505897621865	0.217456060056829	0.217456060056829
LACTB	0.100391516817194	0.415322937730157	0.415322937730157	0.0208039088445242	0.86627565709996	0.86627565709996
LACTB2	0.180071355410574	0.141719545669475	0.141719545669475	0.173951215788067	0.155990650758884	0.155990650758884
LAGE3	-0.062633448264613	0.611865985768633	0.611865985768633	-0.0551589876703439	0.655048237970314	0.655048237970314
LAIR1	-0.236021206621213	0.0526637293824513	0.0526637293824513	-0.0953162575867466	0.439410832001987	0.439410832001987
LAMP1	-0.111481807645164	0.365420631971105	0.365420631971105	-0.0983700423712639	0.424824449363248	0.424824449363248
LAMP2	0.0509486753136058	0.67989054991967	0.67989054991967	0.0468755964423407	0.704251009209584	0.704251009209584
LAMTOR1	0.104675484260943	0.395597476382816	0.395597476382816	0.133259533534374	0.278651513661665	0.278651513661665
LAMTOR2	0.325904303736512	0.00668529087927579	0.00668529087927579	0.326831316562965	0.00652238465792534	0.00652238465792534
LAMTOR3	0.320716884570876	0.00766449388625073	0.00766449388625073	0.298965530404245	0.013265827711706	0.013265827711706
LAMTOR5	0.034802937915284	0.778129888812999	0.778129888812999	-0.0150017177539413	0.903357887967741	0.903357887967741
LANCL1	-0.0736998507578786	0.550313625827239	0.550313625827239	-0.13471008130702	0.273405283846586	0.273405283846586
LANCL2	0.356979161170383	0.00280554206150599	0.00280554206150599	0.344886819101424	0.00397399456876184	0.00397399456876184
LAP3	0.234429118505125	0.0543271166307368	0.0543271166307368	0.12142611749437	0.323938160042939	0.323938160042939
LAPTM5	0.109994908984731	0.371890126571304	0.371890126571304	0.0137038592205214	0.911683751125081	0.911683751125081
LARP1	-0.208257950671289	0.0883360360349521	0.0883360360349521	-0.202084208115433	0.0984055985234703	0.0984055985234703
LARP4	0.0380787697361012	0.75785726014777	0.75785726014777	-0.00820704660839027	0.947040729114827	0.947040729114827
LARP4B	-0.06662992890167	0.589294698258239	0.589294698258239	-0.145856395770508	0.235297429636793	0.235297429636793
LARP7	0.0393126349004427	0.750262603679099	0.750262603679099	-0.0355002481200137	0.773801664264159	0.773801664264159
LARS	0.110975271863128	0.367616815805613	0.367616815805613	0.0807344352406764	0.512802677464946	0.512802677464946
LARS2	-0.0987666804305005	0.422950414595135	0.422950414595135	-0.104706645799137	0.395456051364046	0.395456051364046
LAS1L	-0.149858811875671	0.222556455805064	0.222556455805064	-0.175707142039165	0.151791401961671	0.151791401961671
LASP1	0.100345927350351	0.415535859770956	0.415535859770956	0.0952399129671336	0.439779054007858	0.439779054007858
LAT2	0.0508287488739922	0.680603313773029	0.680603313773029	0.114669618658625	0.351783677546121	0.351783677546121
LATS1	-0.028720033857546	0.816158556441717	0.816158556441717	-0.0409588884223384	0.7401664535071	0.7401664535071
LAX1	-0.118982918754291	0.333840884827636	0.333840884827636	-0.1410848570447	0.251134921878441	0.251134921878441
LBH	-0.0508058341274448	0.680739535696834	0.680739535696834	-0.0753521395579646	0.541385757988398	0.541385757988398
LBR	-0.0363759542175451	0.768375863844199	0.768375863844199	0.0317975340687865	0.796860012296912	0.796860012296912
LCK	0.0483408253242123	0.695451964475621	0.695451964475621	0.040348131465435	0.743907108803558	0.743907108803558
LCLAT1	0.0321441833650639	0.794693581050182	0.794693581050182	0.0200022903385884	0.871383617630528	0.871383617630528
LCMT1	0.204006452400359	0.0951787200024823	0.0951787200024823	0.177386723670649	0.147853989162367	0.147853989162367
LCOR	0.0141087117551518	0.90908553123971	0.90908553123971	0.0263388937664618	0.831166088154457	0.831166088154457
LCP1	0.0846250651177153	0.492630691044988	0.492630691044988	0.152154826888575	0.21546930447264	0.21546930447264
LCP2	0.0399868647666021	0.746122519422024	0.746122519422024	0.0527541321525365	0.66919417767747	0.66919417767747
LDAH	0.126580437987496	0.303666965263172	0.303666965263172	0.0447379470931786	0.717157490140747	0.717157490140747
LDB1	-0.00875731876583893	0.943495499998403	0.943495499998403	0.0233996259113639	0.849774042694084	0.849774042694084
LDHA	0.195853250714351	0.109454754136618	0.109454754136618	0.192197579875558	0.11636947136078	0.11636947136078
LDHB	0.216664067604394	0.0759508376144121	0.0759508376144121	0.208840706951178	0.0874290967560356	0.0874290967560356
LDLRAP1	0.186955490429031	0.126863818285242	0.126863818285242	0.217658510516471	0.074582154314655	0.074582154314655
LEF1	0.0192039467380001	0.876475924949326	0.876475924949326	-0.0451578425010497	0.714615918041573	0.714615918041573
LEMD2	-0.0663654763943934	0.590776618256047	0.590776618256047	-0.0626407603924113	0.611824348874959	0.611824348874959
LEMD3	0.218007756410307	0.0741061739126368	0.0741061739126368	0.263923350001909	0.0296498641268961	0.0296498641268961
LENG8	-0.273081744256668	0.0242495511166863	0.0242495511166863	-0.28594877276024	0.0180853408870335	0.0180853408870335
LENG9	-0.35000334789578	0.00343522642860531	0.00343522642860531	-0.361224567698591	0.00247479590586214	0.00247479590586214
LEO1	-0.18794100665284	0.124837837199685	0.124837837199685	-0.25342596480513	0.0370481974950148	0.0370481974950148
LEPROTL1	0.0472464214513658	0.70202040446428	0.70202040446428	0.0442417070656945	0.720165114043387	0.720165114043387
LETM1	-0.102233774856656	0.406771634794685	0.406771634794685	-0.197389014009238	0.106646335373754	0.106646335373754
LETMD1	0.203342530821676	0.0962837514146563	0.0962837514146563	0.336603427873421	0.00500605129602458	0.00500605129602458
LGALS1	-0.0106172073395384	0.931521321097981	0.931521321097981	0.00351185250219491	0.977325058537532	0.977325058537532
LGALS3	-0.141682175848351	0.249113488129981	0.249113488129981	-0.245829675153644	0.0433104121884868	0.0433104121884868
LGALS8	-0.00153309039763038	0.990100257169578	0.990100257169578	0.0772225827384815	0.531365174652404	0.531365174652404
LGALS9	-0.00886326450628799	0.942813048568783	0.942813048568783	-0.0753903118677711	0.541180338524163	0.541180338524163
LGMN	-0.0208962770401932	0.865687427874993	0.865687427874993	-0.0617627972668626	0.616832395472614	0.616832395472614
LHFPL2	0.150138112634005	0.2216857282977	0.2216857282977	0.133755773561858	0.276849272606403	0.276849272606403
LHPP	0.107880073731151	0.381210425577168	0.381210425577168	0.188151315036073	0.124408703476095	0.124408703476095
LIAS	0.149376147765922	0.22406680726844	0.22406680726844	0.127991754781082	0.298263342114885	0.298263342114885
LIG1	-0.0971436230614401	0.430648931730905	0.430648931730905	-0.0398900637477574	0.746716485636561	0.746716485636561
LIG3	-0.200644708900347	0.100877503328366	0.100877503328366	-0.127991754781082	0.298263342114885	0.298263342114885
LIG4	0.0671725511232841	0.586259248876699	0.586259248876699	0.13719128144444	0.264585329837356	0.264585329837356
LILRB1	0.183316119440786	0.134562560490254	0.134562560490254	0.225980074054281	0.063885297020683	0.063885297020683
LILRB4	0.319814724014835	0.00784704019766098	0.00784704019766098	0.192273924495171	0.116221716402091	0.116221716402091
LIMA1	0.216076175683469	0.0767693415216695	0.0767693415216695	0.125625071573081	0.307360698504826	0.307360698504826
LIMCH1	0.178261822778061	0.145832971761326	0.145832971761326	0.135397182883536	0.270943408536911	0.270943408536911
LIMD1	-0.0905056197170061	0.462948733642684	0.462948733642684	-0.00717639424361568	0.953683599583885	0.953683599583885
LIMD2	0.165741661713378	0.176770748816163	0.176770748816163	0.12260945909837	0.31920978667805	0.31920978667805
LIME1	0.376666023971833	0.00154572066244874	0.00154572066244874	0.338244837195099	0.00478450674413944	0.00478450674413944
LIMK1	0.383041394265748	0.00126416610026411	0.00126416610026411	0.319578577699737	0.00789544671072451	0.00789544671072451
LIMK2	-0.218965286001625	0.0728136098995562	0.0728136098995562	-0.111081421536817	0.367155919341497	0.367155919341497
LIMS1	-0.0835971271296786	0.497919575158095	0.497919575158095	-0.107035156697332	0.384972883748515	0.384972883748515
LIN37	-0.125915891239848	0.306233238465164	0.306233238465164	-0.030614192464786	0.804266898275647	0.804266898275647
LIN54	-0.0892734415603309	0.469086220567634	0.469086220567634	0.0258808260487842	0.834060224861444	0.834060224861444
LIN7C	-0.251233794928988	0.0387727678666239	0.0387727678666239	-0.226438141771959	0.0633344662909965	0.0633344662909965
LIN9	-0.183507596401808	0.134148912271557	0.134148912271557	-0.166965683093484	0.173550831759585	0.173550831759585
LIPA	0.0444165653352704	0.719104843068556	0.719104843068556	0.033553460319884	0.785902198143142	0.785902198143142
LIPE	-0.131462190077977	0.285244254755916	0.285244254755916	-0.0384395159751117	0.755634404355298	0.755634404355298
LIPT1	0.146735342263486	0.23245714850808	0.23245714850808	0.141886475550636	0.248424659182746	0.248424659182746
LIPT2	-0.0876205220454418	0.477388014022342	0.477388014022342	-0.0925296789708745	0.452962534905673	0.452962534905673
LITAF	0.1769465240685	0.148878488733446	0.148878488733446	0.172577012635034	0.159336624314297	0.159336624314297
LIX1L	-0.252643246987242	0.0376564840682228	0.0376564840682228	-0.206359506813757	0.0913420424717032	0.0913420424717032
LLGL1	0.0485466790349114	0.694218936494323	0.694218936494323	0.131694468832309	0.284386495718852	0.284386495718852
LLGL2	-0.0510249256992813	0.679437513053903	0.679437513053903	0.0423712638851777	0.731539279806344	0.731539279806344
LLPH	0.0796619652117592	0.518436172796731	0.518436172796731	0.0717257701263503	0.561072235467957	0.561072235467957
LMAN1	-0.202064659967879	0.0984388470463437	0.0984388470463437	-0.203916478986143	0.0953278877608917	0.0953278877608917
LMAN2	0.112814932726034	0.359678971198547	0.359678971198547	0.0873764171470015	0.478620652403431	0.478620652403431
LMAN2L	0.0125575933336509	0.919045051769221	0.919045051769221	-0.0228270412642669	0.85340883849419	0.85340883849419
LMBRD1	-0.124436616371265	0.311996014702793	0.311996014702793	-0.161697904340192	0.187717206273498	0.187717206273498
LMBRD2	-0.165224600823173	0.178143919572998	0.178143919572998	-0.180135129976715	0.141576179039918	0.141576179039918
LMF1	0.00934477644437288	0.939711904670613	0.939711904670613	0.191663167538268	0.117407796613377	0.117407796613377
LMF2	0.152473078190449	0.214499632918257	0.214499632918257	0.137573004542505	0.263245620139114	0.263245620139114
LMNA	-0.154033008501585	0.209791184991691	0.209791184991691	-0.146238118868573	0.234060972169728	0.234060972169728
LMNB1	0.0145030229396249	0.906555875351879	0.906555875351879	0.00171775394129099	0.988907886056222	0.988907886056222
LMNB2	-0.134770988080976	0.273186454118724	0.273186454118724	-0.0896285834255831	0.467312759908275	0.467312759908275
LMO7	0.0594118245845736	0.630328263688647	0.630328263688647	-0.0477535595678895	0.698973901829037	0.698973901829037
LMTK2	0.0347551288925194	0.778426888960587	0.778426888960587	-0.00519143413367943	0.96648574658775	0.96648574658775
LNPEP	0.120961998128116	0.325804786508335	0.325804786508335	0.165476963011032	0.177472749495935	0.177472749495935
LNPK	-0.113124028074653	0.358355673183789	0.358355673183789	-0.086918349429324	0.480938300336942	0.480938300336942
LONP1	0.131295870045078	0.285859490431211	0.285859490431211	0.122647631408176	0.319057997054738	0.319057997054738
LONP2	-0.0496039964378271	0.687898303904898	0.687898303904898	-0.139519792342635	0.256484313943987	0.256484313943987
LPAR5	0.187830363444346	0.125064056618605	0.125064056618605	0.255716303393518	0.0353150479041423	0.0353150479041423
LPCAT1	0.16935782059894	0.167382063803919	0.167382063803919	0.152002137649349	0.2159356229	0.2159356229
LPCAT3	0.125644748637368	0.307284329177348	0.307284329177348	0.102187273351911	0.406986212244159	0.406986212244159
LPCAT4	0.204646768795573	0.0941224031155059	0.0941224031155059	0.188036798106653	0.124642235346604	0.124642235346604
LPGAT1	0.0381591135350933	0.757362025518066	0.757362025518066	-0.00351185250219491	0.977325058537532	0.977325058537532
LPIN2	0.132118542905092	0.282824878383364	0.282824878383364	0.00584036340038936	0.962299343188738	0.962299343188738
LPP	-0.061096339226049	0.620645661034144	0.620645661034144	-0.0377142420887888	0.760105405085073	0.760105405085073
LPXN	0.204763974854858	0.0939300488600019	0.0939300488600019	0.270756193457266	0.0255350530270759	0.0255350530270759
LRBA	-0.00703116064952084	0.954619937835046	0.954619937835046	0.0598541817765393	0.627779489778775	0.627779489778775
LRCH1	-0.28560940898558	0.0182287902391081	0.0182287902391081	-0.27006909188075	0.025925711900757	0.025925711900757
LRCH3	0.017806017945173	0.885404663392827	0.885404663392827	0.107264190556171	0.383950799609864	0.383950799609864
LRCH4	0.0380194810993536	0.758222774235713	0.758222774235713	0.154865060884834	0.207309858701399	0.207309858701399
LRIF1	-0.0577552643873782	0.639911083418351	0.639911083418351	-0.0537466122075047	0.663341907854014	0.663341907854014
LRMP	0.349078268033645	0.00352753655297684	0.00352753655297684	0.254036721762034	0.0365792471196008	0.0365792471196008
LRPAP1	-0.177749083415899	0.147014607486999	0.147014607486999	-0.243806542733901	0.0451181902428568	0.0451181902428568
LRPPRC	-0.171500173233837	0.16199541047816	0.16199541047816	-0.213764934916212	0.0800555323985065	0.0800555323985065
LRRC14	-0.172350171114338	0.15989401134804	0.15989401134804	-0.0960797037828759	0.435738137857065	0.435738137857065
LRRC25	0.199867637239947	0.102231832710183	0.102231832710183	0.25224262320113	0.0379710255492614	0.0379710255492614
LRRC40	-0.0287677931714879	0.81585819917569	0.81585819917569	-0.0542428522349887	0.660423255035873	0.660423255035873
LRRC41	0.0499627665234864	0.685758385489744	0.685758385489744	0.0287819215940757	0.815769350903666	0.815769350903666
LRRC42	0.0520393002893692	0.673421484498634	0.673421484498634	-0.00721456655342215	0.953437508477564	0.953437508477564
LRRC45	-0.0556233238536277	0.652330584892552	0.652330584892552	0.00996297285948773	0.935731769542534	0.935731769542534
LRRC47	0.00864222991465358	0.944236892852552	0.944236892852552	0.131121884185212	0.286504019831272	0.286504019831272
LRRC57	0.181919713449164	0.137608403994992	0.137608403994992	0.0714585639577051	0.562536096680692	0.562536096680692
LRRC59	-0.184090393063462	0.132895807113616	0.132895807113616	-0.256517921899454	0.0347246458594725	0.0347246458594725
LRRC8A	-0.31036479835802	0.00999989422518846	0.00999989422518846	-0.240829102568996	0.0478913478571638	0.0478913478571638
LRRC8C	-0.212459364329194	0.0819606104564943	0.0819606104564943	-0.207390159178532	0.089700287651502	0.089700287651502
LRRC8D	-0.167505372532853	0.172144806232047	0.172144806232047	-0.186815284192846	0.127154068107019	0.127154068107019
LRRFIP1	0.0326816034563806	0.791337964134858	0.791337964134858	0.093140435927778	0.449972726748311	0.449972726748311
LRRFIP2	-0.0641040815019691	0.603516673954747	0.603516673954747	-0.0620681757453143	0.615088474310819	0.615088474310819
LRRK1	0.153646094280669	0.210952158748769	0.210952158748769	0.102530824140169	0.405402481831456	0.405402481831456
LRRK2	0.0630021337710349	0.60976813678094	0.60976813678094	0.166431270756193	0.174951352628176	0.174951352628176
LRSAM1	0.222523269618886	0.0681678706945212	0.0681678706945212	0.18990724128717	0.120869502048538	0.120869502048538
LRWD1	-0.156677015554102	0.201978447056852	0.201978447056852	-0.129442302553728	0.292775306898034	0.292775306898034
LSG1	-0.213060746213683	0.0810786635679716	0.0810786635679716	-0.229720960415315	0.0594981445541272	0.0594981445541272
LSM1	0.112472307913804	0.361149314950215	0.361149314950215	0.0895522388059701	0.467693692856224	0.467693692856224
LSM10	0.258863351608224	0.0330443210087308	0.0330443210087308	0.180287819215941	0.141233372678177	0.141233372678177
LSM11	-0.0015970672884586	0.989687156288308	0.989687156288308	-0.0188571210443944	0.878689754321234	0.878689754321234
LSM12	-0.108125653712346	0.380120996519603	0.380120996519603	-0.0489750734816964	0.691655464897287	0.691655464897287
LSM14A	-0.0109689527641966	0.929258363904057	0.929258363904057	0.175249074321487	0.152878659759397	0.152878659759397
LSM14B	-0.0638437680986336	0.604990917818141	0.604990917818141	-0.101461999465588	0.410341460158967	0.410341460158967
LSM2	-0.121281140749116	0.324520504815676	0.324520504815676	-0.162194144367676	0.186348175325846	0.186348175325846
LSM3	-0.129752777745952	0.29160931085969	0.29160931085969	-0.122647631408176	0.319057997054738	0.319057997054738
LSM4	0.00882611956220355	0.943052313762922	0.943052313762922	-0.0310722601824636	0.801397640818793	0.801397640818793
LSM5	0.0684656955780241	0.579054066711164	0.579054066711164	-0.0475626980188571	0.700119901160987	0.700119901160987
LSM6	0.0952290116716663	0.439831646769097	0.439831646769097	0.0467992518227278	0.704710550547036	0.704710550547036
LSM7	0.100029576377391	0.41701508656874	0.41701508656874	0.0512272397602779	0.67823602526844	0.67823602526844
LSM8	-0.0594205484854549	0.630277956608232	0.630277956608232	-0.155933885559415	0.2041530617102	0.2041530617102
LSP1	0.316027593554596	0.00865549525145304	0.00865549525145304	0.376340802381952	0.0015614899350365	0.0015614899350365
LSR	-0.0520381964319107	0.67342802023199	0.67342802023199	-0.034622284994465	0.779252310316776	0.779252310316776
LSS	-0.189529305102084	0.121624683654235	0.121624683654235	-0.267129824025652	0.0276543376615224	0.0276543376615224
LTA4H	-0.00407048832102081	0.973719307758525	0.973719307758525	0.0578310493567966	0.639471385565939	0.639471385565939
LTB	-0.0816463152960568	0.508037371367549	0.508037371367549	-0.137496659922892	0.263513195463075	0.263513195463075
LTF	-0.24026971339084	0.0484276593250695	0.0484276593250695	-0.213764934916212	0.0800555323985065	0.0800555323985065
LTN1	0.0331297924369382	0.788542384160301	0.788542384160301	0.00110699698438753	0.992851617246918	0.992851617246918
LTV1	-0.221827888706856	0.0690566148124687	0.0690566148124687	-0.232507539031187	0.0563915289113679	0.0563915289113679
LUC7L	0.0199132895560903	0.871951063215014	0.871951063215014	0.0511890674504714	0.678462659101758	0.678462659101758
LUC7L2	-0.204528819005766	0.094316289332569	0.094316289332569	-0.182654502423942	0.135999270918803	0.135999270918803
LUC7L3	-0.282632648255901	0.019529314940767	0.019529314940767	-0.310760774134443	0.00990030359100207	0.00990030359100207
LUM	-0.101547833670844	0.409943539888436	0.409943539888436	-0.101958239493072	0.40804403277004	0.40804403277004
LUZP1	0.0975853085986813	0.42854609116315	0.42854609116315	0.0544718860938275	0.659077881599855	0.659077881599855
LXN	-0.321098482432335	0.00758840605948206	0.00758840605948206	-0.356453028972783	0.00284916330819202	0.00284916330819202
LY75	-0.053135891601696	0.666940742398249	0.666940742398249	-0.0860403863037752	0.485397098790681	0.485397098790681
LY86	0.132358072390492	0.281945345213274	0.281945345213274	0.19380081688743	0.113296766357046	0.113296766357046
LY9	-0.0292141997319167	0.813052041961896	0.813052041961896	0.057945566286216	0.638807203006591	0.638807203006591
LYAR	-0.0940918809454658	0.445337013200933	0.445337013200933	-0.0401572699164026	0.745077280165692	0.745077280165692
LYN	0.180447952910912	0.140874522604651	0.140874522604651	0.198725044852464	0.104248838401954	0.104248838401954
LYPLA1	-0.0783761919248498	0.525231063809298	0.525231063809298	-0.152307516127801	0.215003695294371	0.215003695294371
LYPLA2	0.203917960685328	0.0953254297574987	0.0953254297574987	0.146199946558766	0.234184415090404	0.234184415090404
LYPLAL1	0.0160202583630976	0.896831089413387	0.896831089413387	-0.15501775012406	0.206856781442431	0.206856781442431
LYRM1	-0.192284451603208	0.116201353874778	0.116201353874778	-0.218803679810665	0.0730304877161069	0.0730304877161069
LYRM2	-0.116848134642976	0.342647999017231	0.342647999017231	-0.212467076382792	0.0819492525451194	0.0819492525451194
LYRM4	0.123177598181583	0.316955390184841	0.316955390184841	0.0837500477153872	0.497130912708822	0.497130912708822
LYRM7	-0.292780805804568	0.0153962029508787	0.0153962029508787	-0.377905867084017	0.00148690918004299	0.00148690918004299
LYSMD2	0.0529389269346375	0.668103012989385	0.668103012989385	0.106958812077719	0.385313939278596	0.385313939278596
LYSMD3	-0.226520445574538	0.0632359027685655	0.0632359027685655	-0.264724968507844	0.0291399753081911	0.0291399753081911
LYST	-0.244264382100728	0.0447037377060589	0.0447037377060589	-0.184983013322136	0.130993726101244	0.130993726101244
LZIC	-0.0935728543801527	0.447862555178667	0.447862555178667	-0.0385922052143375	0.754694153569362	0.754694153569362
LZTFL1	0.0213928725159539	0.862526208119059	0.862526208119059	0.0693972592281559	0.573888866066596	0.573888866066596
LZTR1	0.191316876339473	0.118084399875673	0.118084399875673	0.168836126274001	0.168713472792511	0.168713472792511
M6PR	-0.0641017793891358	0.603529704689226	0.603529704689226	-0.0168339886246517	0.891621589692906	0.891621589692906
MACF1	0.211060781615326	0.084041082601461	0.084041082601461	0.252280795510936	0.0379409615611701	0.0379409615611701
MACO1	-0.214951613125006	0.0783545983557241	0.0783545983557241	-0.18051685307478	0.140720332348943	0.140720332348943
MACROD1	-0.148892169909946	0.225588444026235	0.225588444026235	-0.111654006183914	0.364675858673889	0.364675858673889
MAD1L1	0.0846618285749863	0.492442084517763	0.492442084517763	0.014161926938199	0.908744082502421	0.908744082502421
MAD2L1	0.103295906442535	0.401888495125358	0.401888495125358	0.0373706913005306	0.76222599408859	0.76222599408859
MAD2L1BP	0.224584086823848	0.0655878626468137	0.0655878626468137	0.12444172996908	0.311975974279981	0.311975974279981
MADD	-0.0452441867776661	0.714093669456178	0.714093669456178	-0.0501584150856968	0.684592456416355	0.684592456416355
MAEA	-0.117872256759337	0.338404997571502	0.338404997571502	-0.169485055540711	0.167058522269816	0.167058522269816
MAF1	0.175724456804504	0.151750417219609	0.151750417219609	0.159178531892965	0.19477963566945	0.19477963566945
MAFG	-0.0891894429913875	0.469506212814948	0.469506212814948	-0.112570141619269	0.360729095145505	0.360729095145505
MAFK	-0.198651065100319	0.104380490970788	0.104380490970788	-0.235484979196091	0.0532192621273469	0.0532192621273469
MAGED2	-0.00840306354771044	0.945777733032025	0.945777733032025	-0.00996297285948773	0.935731769542534	0.935731769542534
MAGT1	-0.194971809595629	0.111092233764855	0.111092233764855	-0.145665534221476	0.235917349309661	0.235917349309661
MAIP1	0.151029194745935	0.218923705706706	0.218923705706706	0.041493300759629	0.736898294429589	0.736898294429589
MAK16	0.0320551773321101	0.795249689292582	0.795249689292582	-0.0316830171393671	0.797576038258719	0.797576038258719
MALSU1	-0.129936448102244	0.290920970638289	0.290920970638289	-0.187006145741879	0.12675907750221	0.12675907750221
MALT1	-0.0343445164058801	0.780979001847507	0.780979001847507	0.0615719357178303	0.617923420443308	0.617923420443308
MAML1	0.0502163138606792	0.68424756068756	0.68424756068756	0.140855823185861	0.251912971313384	0.251912971313384
MAML2	-0.228990474226361	0.0603350752085526	0.0603350752085526	-0.184639462533878	0.131723340367721	0.131723340367721
MAN1A1	-0.193555513634968	0.113762815693596	0.113762815693596	-0.237279077756995	0.0513791416416739	0.0513791416416739
MAN1A2	-0.147839779786474	0.228922021702548	0.228922021702548	-0.242012444172997	0.0467728875307243	0.0467728875307243
MAN1B1	-0.0571802929017826	0.643251035296929	0.643251035296929	-0.158186051837997	0.197613443016893	0.197613443016893
MAN2A1	-0.131820775587318	0.283920786692633	0.283920786692633	-0.247280222926289	0.0420514193237529	0.0420514193237529
MAN2A2	0.20144934362928	0.0994898965131042	0.0994898965131042	0.251364660075581	0.0386679793370337	0.0386679793370337
MAN2B1	-0.0682760122760594	0.580108403264679	0.580108403264679	-0.119517502004046	0.331657985041357	0.331657985041357
MAN2B2	-0.160713875817579	0.19045337420552	0.19045337420552	-0.170019467878001	0.165704596572014	0.165704596572014
MAN2C1	-0.0759435677979247	0.53820733978312	0.53820733978312	-0.0121387945184563	0.921736295734802	0.921736295734802
MANBA	-0.0779331691607124	0.527582564012671	0.527582564012671	-0.0229033858838798	0.852924021601943	0.852924021601943
MANEA	-0.256695920599462	0.0345946711830039	0.0345946711830039	-0.275069664465397	0.023194542354812	0.023194542354812
MANF	0.0152444041982257	0.901802159898447	0.901802159898447	0.00362636943161431	0.976585862410812	0.976585862410812
MAP1S	-0.132585655392991	0.281111359636988	0.281111359636988	-0.0787113028209337	0.523455831953307	0.523455831953307
MAP2	0.119417396972459	0.332066063126867	0.332066063126867	0.108218498301332	0.379709611722909	0.379709611722909
MAP2K1	0.204045354704626	0.0951142801035822	0.0951142801035822	0.254685651028744	0.0360864118722908	0.0360864118722908
MAP2K2	0.11491153951532	0.35076180086778	0.35076180086778	0.161507042791159	0.188245683208675	0.188245683208675
MAP2K3	0.0517885548010639	0.674906719617666	0.674906719617666	0.145932740390121	0.235049777486482	0.235049777486482
MAP2K4	0.0840163732125168	0.495758937241868	0.495758937241868	0.101920067183265	0.408220491658748	0.408220491658748
MAP2K5	-0.0580946868570405	0.63794274824896	0.63794274824896	-0.0848952170095812	0.491245621359049	0.491245621359049
MAP2K6	0.179728210066925	0.142492815093876	0.142492815093876	0.231896782074283	0.0570608890862972	0.0570608890862972
MAP2K7	0.0137392736772167	0.911456434736913	0.911456434736913	0.0629079665610566	0.61030365851545	0.61030365851545
MAP3K1	0.0542063247048054	0.660637921634282	0.660637921634282	0.00503874489445356	0.967470918049287	0.967470918049287
MAP3K11	-0.0963647658649256	0.434371244143065	0.434371244143065	-0.139176241554376	0.257668841595942	0.257668841595942
MAP3K2	0.0707366213461176	0.566500168456586	0.566500168456586	0.0519525136466007	0.673935405445224	0.673935405445224
MAP3K3	0.0258498048107551	0.834256301328227	0.834256301328227	0.111577661564301	0.365005941210887	0.365005941210887
MAP3K4	0.0364582807692611	0.767866340753353	0.767866340753353	0.155284956292705	0.206065586886957	0.206065586886957
MAP3K5	-0.0469425631957165	0.703848002911787	0.703848002911787	-0.0709241516204145	0.565469211998324	0.565469211998324
MAP3K7	-0.0698760554004387	0.571242430566824	0.571242430566824	-0.038630377524144	0.754459146300594	0.754459146300594
MAP3K8	0.390157505373811	0.00100520320406243	0.00100520320406243	0.407871130282093	0.000555464470099489	0.000555464470099489
MAP4	-0.0266041439109442	0.829491219803238	0.829491219803238	-0.0668778867809291	0.587906733560591	0.587906733560591
MAP4K1	0.192629813997324	0.115534839009072	0.115534839009072	0.327480245829675	0.00641043220293579	0.00641043220293579
MAP4K2	-0.108870942879351	0.37682624772639	0.37682624772639	-0.17857006527465	0.14512603711341	0.14512603711341
MAP4K4	-0.0352689671547296	0.775236477636504	0.775236477636504	-0.00923769897316487	0.940401454021892	0.940401454021892
MAP4K5	-0.163218729055231	0.183544380097763	0.183544380097763	-0.211436424018017	0.08347823379137	0.08347823379137
MAP7D1	-0.221208712149398	0.0698557696014097	0.0698557696014097	-0.187464213459556	0.125814907979272	0.125814907979272
